,energy1,correlation1,dissimilarity1,homogeneity1,contrast1,energy2,correlation2,dissimilarity2,homogeneity2,contrast2,energy3,correlation3,dissimilarity3,homogeneity3,contrast3,energy4,correlation4,dissimilarity4,homogeneity4,contrast4
0,0.03152125859780576,0.27944186298739837,49.28653846153846,0.03205715041987669,3915.687820512821,0.031807033232269785,0.03061226952685504,57.82972972972973,0.029933507664336615,5261.836486486487,0.13494790661584938,0.9999999999999998,0.0,1.0,0.0,0.13494790661584938,0.9999999999999998,0.0,1.0,0.0
0,0.03068899795791237,0.265035200991348,49.569871794871794,0.037242785846630856,3889.273717948718,0.031271449906503074,0.018487956935602293,57.48243243243243,0.02537366228713949,5194.264864864866,0.12973831835660582,0.9999999999999998,0.0,1.0,0.0,0.12973831835660582,0.9999999999999998,0.0,1.0,0.0
0,0.030080431299102737,0.2612221716794915,51.18782051282051,0.0301082964863174,4175.376282051282,0.030667042480838427,-0.0585387234357766,62.8168918918919,0.02516310226300653,5993.119594594595,0.12969013551538913,1.0,0.0,1.0,0.0,0.12969013551538913,1.0,0.0,1.0,0.0
0,0.02983352891851307,0.29100883636920355,52.64230769230769,0.029418923091105095,4385.21282051282,0.030696801869190667,-0.0888661272811137,66.33513513513513,0.021038532032611322,6690.052702702703,0.12673791855636576,0.9999999999999999,0.0,1.0,0.0,0.12673791855636576,0.9999999999999999,0.0,1.0,0.0
0,0.0609749843620211,0.9757886460676517,5.760897435897436,0.2735457410572361,72.50576923076923,0.05150226756799866,0.9582568817971011,9.72635135135135,0.15513776254552297,172.1858108108108,0.15130422581672992,1.0000000000000002,0.0,1.0,0.0,0.15130422581672992,1.0000000000000002,0.0,1.0,0.0
0,0.04729709421973517,0.9393503062107602,13.033333333333333,0.1864102718200942,428.01923076923083,0.04239023551718412,0.8117356434176076,21.264864864864865,0.130891993212271,1353.5608108108108,0.13386093530227555,1.0,0.0,1.0,0.0,0.13386093530227555,1.0,0.0,1.0,0.0
0,0.059811505361176284,0.8185777441882249,12.676282051282051,0.2502675099142097,716.2403846153848,0.05128017827300075,0.3359305741736132,25.789189189189198,0.14941108699132533,2655.5932432432437,0.175209695793355,1.0,0.0,1.0,0.0,0.175209695793355,1.0,0.0,1.0,0.0
0,0.04732315083408141,0.9412859758010084,8.887179487179486,0.20769339102940143,194.57307692307694,0.04230398876350954,0.7816585924777022,16.07162162162162,0.13012239491205974,713.1027027027028,0.13555153540259143,1.0,0.0,1.0,0.0,0.13555153540259143,1.0,0.0,1.0,0.0
0,0.03259790291049005,0.2909558887501347,43.348717948717955,0.04192887945340935,3018.93076923077,0.03227721868242212,-0.05157864982286134,53.84391891891892,0.02932635183383363,4484.292567567568,0.14136333948375726,1.0,0.0,1.0,0.0,0.14136333948375726,1.0,0.0,1.0,0.0
0,0.0307825825731871,0.2713190951602789,46.425000000000004,0.038169963003939135,3519.2865384615384,0.03088953905584449,-0.01563141116273964,56.1195945945946,0.028895385060866113,4916.773648648649,0.13243512562760684,1.0,0.0,1.0,0.0,0.13243512562760684,1.0,0.0,1.0,0.0
0,0.03063539268038082,0.26413836072907343,47.705769230769235,0.03290740308455863,3652.482692307692,0.031212998547165128,-0.08256360552143412,59.05337837837838,0.02463919133483747,5361.031756756757,0.13336392878136125,1.0000000000000002,0.0,0.9999999999999999,0.0,0.13336392878136125,1.0000000000000002,0.0,0.9999999999999999,0.0
0,0.03029821102076019,0.2758323430218191,49.0051282051282,0.031516572324632564,3869.907692307692,0.030845168136522508,-0.043357718203359916,59.71418918918919,0.020060248369562578,5550.431756756757,0.13056966531319592,1.0,0.0,1.0,0.0,0.13056966531319592,1.0,0.0,1.0,0.0
0,0.05617667256463243,0.9352781711191026,11.878846153846153,0.1707687654131374,276.76602564102564,0.05405405405405406,0.8942943762475585,15.74864864864865,0.11440513301788699,457.1310810810811,0.19099860928813067,1.0,0.0,1.0,0.0,0.19099860928813067,1.0,0.0,1.0,0.0
0,0.06554154119805775,0.8785453072973903,13.99294871794872,0.23412456464117667,684.9314102564103,0.056085151268776036,0.5807017995379435,26.533108108108106,0.16404659913508732,2414.108783783784,0.17887451956609132,1.0000000000000002,0.0,1.0,0.0,0.17887451956609132,1.0000000000000002,0.0,1.0,0.0
0,0.058778940442808465,0.8970474997755993,9.480128205128205,0.2263623807606538,261.5147435897436,0.05071620001296001,0.7103979767511701,15.752702702702704,0.15485422354221837,737.2675675675675,0.17320057014917706,0.9999999999999998,0.0,1.0,0.0,0.17320057014917706,0.9999999999999998,0.0,1.0,0.0
0,0.044614647798218755,0.8338944781810841,19.447435897435895,0.16216534698007934,1142.1499999999999,0.04041647683442752,0.4874731816537118,37.207432432432434,0.1063830864630006,3605.122297297297,0.1455190064905612,1.0,0.0,0.9999999999999998,0.0,0.1455190064905612,1.0,0.0,0.9999999999999998,0.0
0,0.032736270089240266,0.2620272703055065,42.531410256410254,0.04661253098792021,2953.0852564102565,0.03257289403565933,-0.06763162637465231,52.33581081081081,0.03004158346706052,4247.942567567568,0.14323821941088208,1.0,0.0,0.9999999999999999,0.0,0.14323821941088208,1.0,0.0,0.9999999999999999,0.0
0,0.032217517623407854,0.25280593664707635,44.66410256410256,0.03743530767294458,3198.773076923077,0.03174956790397495,-0.05181668172396806,53.53378378378379,0.03337237108275287,4524.737837837839,0.13986321442752558,1.0,0.0,1.0000000000000002,0.0,0.13986321442752558,1.0,0.0,1.0000000000000002,0.0
0,0.03125944959035028,0.2599945923380926,43.205769230769235,0.040564798644280683,3013.263461538462,0.03141710253395317,-0.12517163378232243,54.9472972972973,0.027454694723724145,4628.143243243243,0.13714157830504942,1.0,0.0,1.0,0.0,0.13714157830504942,1.0,0.0,1.0,0.0
0,0.031612379502405,0.29530311423275923,43.3448717948718,0.0357971089277631,2999.674358974359,0.03176394398254908,-0.023419447990096848,52.54527027027028,0.03255884965509572,4352.85472972973,0.13669937362694828,1.0,0.0,1.0,0.0,0.13669937362694828,1.0,0.0,1.0,0.0
0,0.058785930862104485,0.9047481403724251,7.426923076923077,0.24272454537694232,145.2423076923077,0.053893342169214244,0.8353715376336038,10.396621621621623,0.17344675280586627,249.1939189189189,0.16234126862877474,1.0,0.0,1.0,0.0,0.16234126862877474,1.0,0.0,1.0,0.0
0,0.04298219131856464,0.8939273967591422,14.136538461538462,0.16792119470263336,516.4314102564102,0.039177537876551954,0.6983601546982938,24.210135135135136,0.11340629688788442,1492.162837837838,0.13921375201466268,1.0,0.0,1.0,0.0,0.13921375201466268,1.0,0.0,1.0,0.0
0,0.04967845325640401,0.8194919579878599,13.88525641025641,0.20402074346391183,706.473717948718,0.043892923699761395,0.3998917286923777,25.77905405405405,0.13938918183109392,2380.310135135135,0.1578542642756286,1.0,0.0,1.0,0.0,0.1578542642756286,1.0,0.0,1.0,0.0
0,0.06056250676375222,0.9156961439568979,9.571794871794872,0.2439087167814971,338.23589743589747,0.05165274284761187,0.7548212723057479,16.813513513513513,0.15271474651911798,986.5121621621621,0.15618248541369806,1.0000000000000002,0.0,1.0,0.0,0.15618248541369806,1.0000000000000002,0.0,1.0,0.0
0,0.031246301556292155,0.2882421970450121,44.80641025641026,0.036814257785980596,3239.002564102564,0.03090431520548452,-0.06633931303036643,56.07162162162162,0.025585547624425668,4840.5635135135135,0.13591989828571827,1.0,0.0,0.9999999999999999,0.0,0.13591989828571827,1.0,0.0,0.9999999999999999,0.0
0,0.030635392680380822,0.26125069538363715,48.20833333333333,0.029836403973489856,3610.1596153846153,0.03072653243487047,-0.0011223584346401047,56.38513513513514,0.02440406131668067,4935.441891891893,0.12958467309060898,1.0,0.0,1.0,0.0,0.12958467309060898,1.0,0.0,1.0,0.0
0,0.03153429199038165,0.27343842771028104,45.94935897435898,0.03338183315023014,3399.3493589743584,0.03128604568321682,-0.11118064335753367,58.622972972972974,0.024719723935495454,5264.598648648648,0.13750284087974327,1.0,0.0,0.9999999999999999,0.0,0.13750284087974327,1.0,0.0,0.9999999999999999,0.0
0,0.03072914054924842,0.30620077651191946,45.63012820512821,0.036244682205633046,3373.1083333333336,0.030948601325942668,0.01288611331127198,55.26216216216216,0.023785098844965873,4820.010810810812,0.13269737657542444,0.9999999999999998,0.0,1.0,0.0,0.13269737657542444,0.9999999999999998,0.0,1.0,0.0
0,0.054784257998003835,0.95173513914916,10.064102564102564,0.19203306363473885,196.71923076923076,0.052711364499573206,0.906044181205724,13.56081081081081,0.14950738662967603,385.6391891891892,0.17804493814764857,0.9999999999999999,0.0,1.0000000000000002,0.0,0.17804493814764857,0.9999999999999999,0.0,1.0000000000000002,0.0
0,0.05889766473505213,0.8697400763584507,13.89871794871795,0.22075102287891196,589.0666666666668,0.05188203735257423,0.5713116276993864,25.264189189189192,0.14254580988879315,1988.6209459459462,0.17052996437576595,1.0000000000000002,0.0,1.0,0.0,0.17052996437576595,1.0000000000000002,0.0,1.0,0.0
0,0.049835363398914895,0.8858512650188992,11.260897435897435,0.2031037912820945,350.32115384615395,0.04488032947409625,0.6704592008192204,18.67297297297297,0.1370282549839711,1020.9486486486486,0.15816822531722358,0.9999999999999999,0.0,1.0,0.0,0.15816822531722358,0.9999999999999999,0.0,1.0,0.0
0,0.05194285789713563,0.872183733023598,17.924999999999997,0.18657583779889533,930.4121794871795,0.04555677792172318,0.562217520082051,34.74662162162162,0.12207777290939531,3219.35472972973,0.1467326437777225,0.9999999999999999,0.0,1.0,0.0,0.1467326437777225,0.9999999999999999,0.0,1.0,0.0
0,0.13614817217401337,0.9790785372383216,5.955128205128204,0.300939601660036,81.60256410256409,0.12836770937174932,0.913740449995755,11.517567567567568,0.24435741606940695,349.77837837837836,0.28446907784502695,1.0,0.0,1.0,0.0,0.28446907784502695,1.0,0.0,1.0,0.0
0,0.07590674752304058,0.9797934603845312,7.84102564102564,0.24441984394029537,128.07820512820513,0.06400756666372996,0.9004076805617911,18.18243243243243,0.14756421748028525,655.3635135135136,0.17194430420924095,0.9999999999999999,0.0,1.0,0.0,0.17194430420924095,0.9999999999999999,0.0,1.0,0.0
0,0.09641843936904189,0.9713266516894168,6.2339743589743595,0.272905561355837,83.81089743589745,0.08030029468511125,0.8985504459814095,11.902702702702703,0.18439106077859707,301.01621621621626,0.2012286479356257,1.0000000000000002,0.0,0.9999999999999999,0.0,0.2012286479356257,1.0000000000000002,0.0,0.9999999999999999,0.0
0,0.07144488871572895,0.9600798098361122,7.612820512820512,0.21343252527921022,117.83974358974359,0.059956460949943294,0.8029630337260608,16.06621621621622,0.13740665700972235,574.7500000000001,0.1898478008827071,1.0,0.0,1.0,0.0,0.1898478008827071,1.0,0.0,1.0,0.0
0,0.21758264883252593,0.927536300560963,11.932692307692307,0.45736654660745457,1059.6506410256409,0.1739861584882765,0.6610984487166419,33.37905405405406,0.32158449085521357,4798.500675675677,0.356534973740305,0.9999999999999999,0.0,1.0,0.0,0.356534973740305,0.9999999999999999,0.0,1.0,0.0
0,0.1993888591666127,0.9264915481155203,13.092307692307694,0.4220310514939102,1127.1128205128207,0.16970358294043053,0.6451168525031343,35.712162162162166,0.3233325153698473,5255.1702702702705,0.3455306155031707,0.9999999999999999,0.0,1.0,0.0,0.3455306155031707,0.9999999999999999,0.0,1.0,0.0
0,0.20165937196450276,0.9275731181699446,13.447435897435895,0.42338776160842695,1145.5141025641026,0.1647318914342787,0.65725474123305,36.20135135135135,0.3149584093841291,5267.356756756758,0.34931517824165614,1.0,0.0,1.0,0.0,0.34931517824165614,1.0,0.0,1.0,0.0
0,0.18344536652190577,0.9237875937320705,14.665384615384616,0.38812775040177894,1265.0384615384617,0.15272661855292025,0.6668159132101259,36.630405405405405,0.28782370754029557,5387.735810810812,0.33350763671916117,0.9999999999999998,0.0,1.0,0.0,0.33350763671916117,0.9999999999999998,0.0,1.0,0.0
0,0.07473380329122908,0.9500560296189035,7.8679487179487175,0.20479282622572223,127.5551282051282,0.06421407767846876,0.7731566159913058,16.06283783783784,0.14350423046729116,578.4425675675676,0.20706279240848655,1.0,0.0,1.0,0.0,0.20706279240848655,1.0,0.0,1.0,0.0
0,0.07596086227114378,0.9460417091311376,6.703846153846153,0.23477036043265773,99.75512820512822,0.06246255269686252,0.7751522192504691,13.804729729729731,0.1418157503349342,419.4736486486487,0.20259449955514588,0.9999999999999999,0.0,1.0,0.0,0.20259449955514588,0.9999999999999999,0.0,1.0,0.0
0,0.05164136938749444,0.9684226339123818,8.651923076923076,0.19400891668606624,148.47115384615384,0.0425407465910735,0.8439871033514355,20.128378378378383,0.09361435511712085,747.9608108108109,0.14414890304820221,1.0000000000000002,0.0,0.9999999999999999,0.0,0.14414890304820221,1.0000000000000002,0.0,0.9999999999999999,0.0
0,0.0734471055764231,0.9748330801776749,7.807692307692307,0.21264728152206744,119.3025641025641,0.062051899859020855,0.879162002832496,17.721621621621622,0.12211197654774511,569.3972972972973,0.176944553462377,1.0000000000000002,0.0,1.0,0.0,0.176944553462377,1.0000000000000002,0.0,1.0,0.0
0,0.19942595131820634,0.9267142113875458,12.53846153846154,0.4368431315511945,1085.4628205128206,0.16247717151555824,0.6461686143559094,35.17837837837838,0.2975270192496977,5065.032432432434,0.341775008229098,1.0,0.0,1.0,0.0,0.341775008229098,1.0,0.0,1.0,0.0
0,0.20078331155390775,0.918409203773397,12.952564102564104,0.4578240724495577,1244.7320512820515,0.166487912419306,0.6378523631129184,35.741216216216216,0.33197785334286856,5326.71418918919,0.3423710980062423,1.0000000000000002,0.0,1.0,0.0,0.3423710980062423,1.0000000000000002,0.0,1.0,0.0
0,0.19612870628239987,0.9329784011096763,13.094871794871796,0.41132639647406005,1059.5833333333335,0.16351630553792293,0.660883040343225,35.84391891891892,0.2965909123335334,5192.512837837839,0.3434305333688314,0.9999999999999999,0.0,1.0,0.0,0.3434305333688314,0.9999999999999999,0.0,1.0,0.0
0,0.19246788200003115,0.9324897499046416,13.08397435897436,0.41833191610408627,1060.0673076923076,0.164354549140657,0.6937354474358082,32.60810810810811,0.3152398081746819,4666.991891891892,0.33951712033415926,1.0000000000000002,0.0,0.9999999999999999,0.0,0.33951712033415926,1.0000000000000002,0.0,0.9999999999999999,0.0
0,0.06795476509134094,0.9633908284448053,7.028846153846153,0.21918283600556837,97.62115384615385,0.054499850892096705,0.8392195121469574,14.86554054054054,0.13552266942544844,427.79932432432435,0.18139864594312716,1.0,0.0,1.0,0.0,0.18139864594312716,1.0,0.0,1.0,0.0
0,0.06887968910596685,0.976378031178119,6.75,0.24433595929777036,100.33589743589742,0.05799013794898738,0.8928546989923203,14.041891891891893,0.16276778760335345,459.88378378378377,0.17811732439602837,1.0,0.0,1.0,0.0,0.17811732439602837,1.0,0.0,1.0,0.0
0,0.06882000649437343,0.9777322904440745,7.384615384615385,0.23214925711820364,114.4346153846154,0.05625583323378013,0.8784032805316613,17.019594594594594,0.13559862679703197,617.4236486486486,0.17671039160162597,1.0,0.0,1.0000000000000002,0.0,0.17671039160162597,1.0,0.0,1.0000000000000002,0.0
0,0.05665738408713936,0.9815216809007224,7.2615384615384615,0.22760880700259373,107.06025641025643,0.050454472169174244,0.9169236022873517,15.412837837837838,0.1331367786811029,486.9236486486487,0.15358985562204297,0.9999999999999999,0.0,1.0,0.0,0.15358985562204297,0.9999999999999999,0.0,1.0,0.0
0,0.21161032190472334,0.9182764827823725,14.315384615384614,0.44827269971901834,1260.0089743589742,0.1663013405405841,0.6010354437814016,41.278378378378385,0.30386190398021606,5995.494594594595,0.3411068839088417,0.9999999999999999,0.0,0.9999999999999999,0.0,0.3411068839088417,0.9999999999999999,0.0,0.9999999999999999,0.0
0,0.18283282944809823,0.9222828976906581,13.96730769230769,0.3894772410183477,1214.8852564102563,0.15508486331148458,0.6292533300027392,38.16554054054055,0.2815826222051558,5598.752027027028,0.3370181745841016,1.0000000000000002,0.0,1.0,0.0,0.3370181745841016,1.0000000000000002,0.0,1.0,0.0
0,0.20407985313665522,0.9282180514880415,13.600000000000001,0.40769162744158177,1136.3153846153848,0.1653708451794157,0.662812210369632,35.631756756756765,0.27478011426862653,5174.769594594595,0.3549735905669604,1.0,0.0,1.0,0.0,0.3549735905669604,1.0,0.0,1.0,0.0
0,0.20537845312308708,0.9204176273148142,13.530128205128204,0.4391996065215149,1293.0173076923077,0.17062650422629255,0.6673209010220659,34.98108108108108,0.3320393542960733,5245.482432432432,0.3459983291144626,1.0,0.0,1.0,0.0,0.3459983291144626,1.0,0.0,1.0,0.0
0,0.06275506795138676,0.9743743769720333,8.448717948717949,0.21029126471903836,142.8474358974359,0.05327992973977385,0.8656419598544819,20.157432432432433,0.12748008280351153,757.9114864864865,0.15509321793682662,1.0000000000000002,0.0,1.0,0.0,0.15509321793682662,1.0000000000000002,0.0,1.0,0.0
0,0.07246142050909521,0.9712291346466958,7.6275641025641026,0.2259769921039517,117.01858974358974,0.06377891644277948,0.8494715171892057,17.8777027027027,0.13485980939354966,608.2263513513514,0.18441630893172112,0.9999999999999999,0.0,1.0,0.0,0.18441630893172112,0.9999999999999999,0.0,1.0,0.0
0,0.06381988956232637,0.9536729002685516,8.45128205128205,0.19288450686643646,150.11153846153846,0.05402025970623429,0.7611106080178465,19.0972972972973,0.12770935933054509,767.4972972972973,0.18148260935968494,0.9999999999999999,0.0,1.0,0.0,0.18148260935968494,0.9999999999999999,0.0,1.0,0.0
0,0.1003486689414309,0.9058713462737288,5.932051282051281,0.2737253947856472,74.92820512820512,0.08399059045005586,0.6336181458760479,11.5222972972973,0.17791232612018887,299.68040540540545,0.24141186279882768,1.0,0.0,1.0,0.0,0.24141186279882768,1.0,0.0,1.0,0.0
0,0.2540435647824278,0.9241146475992003,14.05448717948718,0.46251519204656893,1166.303205128205,0.19510771312899222,0.6136307265706791,40.22432432432432,0.30080527269619317,5772.185135135135,0.3679726976964459,1.0000000000000002,0.0,1.0,0.0,0.3679726976964459,1.0000000000000002,0.0,1.0,0.0
0,0.22403272983387468,0.9197992664417657,15.237820512820512,0.4051109192053443,1288.7865384615384,0.181998984577233,0.5981145081538288,41.92635135135136,0.29417062065383914,6237.191216216217,0.37081729834245863,1.0000000000000002,0.0,0.9999999999999999,0.0,0.37081729834245863,1.0000000000000002,0.0,0.9999999999999999,0.0
0,0.24396226575792607,0.9091551258965671,14.90128205128205,0.4420629729560759,1430.3179487179489,0.1977618558861527,0.5872578650632951,41.483783783783785,0.30659506040700973,6289.001351351352,0.3858088095158015,1.0000000000000002,0.0,1.0,0.0,0.3858088095158015,1.0000000000000002,0.0,1.0,0.0
0,0.24778771321804427,0.9227061623912286,13.790384615384617,0.4562426248880741,1170.1608974358974,0.19980359238408013,0.6392626336968527,36.67364864864865,0.336102909192632,5285.964189189189,0.39232281032333566,1.0,0.0,1.0,0.0,0.39232281032333566,1.0,0.0,1.0,0.0
